"","date_id","sec_name","irret"
"427",2016-12-14,"T1703.CFE",0.0345333333333333
"428",2016-12-15,"T1703.CFE",0.0366666666666667
"429",2016-12-16,"T1703.CFE",0.0352333333333333
"430",2016-12-19,"T1703.CFE",0.0366666666666667
"431",2016-12-20,"T1703.CFE",0.0364666666666667
"432",2016-12-21,"T1703.CFE",0.0346666666666667
"433",2016-12-22,"T1703.CFE",0.0338333333333333
"434",2016-12-23,"T1703.CFE",0.0341333333333333
"435",2016-12-26,"T1703.CFE",0.0341333333333333
"436",2016-12-27,"T1703.CFE",0.0346333333333333
"437",2016-12-28,"T1703.CFE",0.0342333333333333
"438",2016-12-29,"T1703.CFE",0.0329333333333333
"439",2016-12-30,"T1703.CFE",0.0332333333333333
"440",2017-01-03,"T1703.CFE",0.0332333333333333
"441",2017-01-04,"T1703.CFE",0.0334333333333333
"442",2017-01-05,"T1703.CFE",0.0333333333333333
"443",2017-01-06,"T1703.CFE",0.0334333333333333
"444",2017-01-09,"T1703.CFE",0.0329333333333333
"445",2017-01-10,"T1703.CFE",0.0329333333333333
"446",2017-01-11,"T1703.CFE",0.0333
"447",2017-01-12,"T1703.CFE",0.033
"448",2017-01-13,"T1703.CFE",0.0330333333333333
"449",2017-01-16,"T1703.CFE",0.0337333333333333
"450",2017-01-17,"T1703.CFE",0.0341333333333333
"451",2017-01-18,"T1703.CFE",0.0340333333333333
"452",2017-01-19,"T1703.CFE",0.0337333333333333
"453",2017-01-20,"T1703.CFE",0.0333333333333333
"454",2017-01-23,"T1703.CFE",0.0335333333333333
"455",2017-01-24,"T1706.CFE",0.0357666666666667
"456",2017-01-25,"T1706.CFE",0.0368666666666667
"457",2017-01-26,"T1706.CFE",0.0371666666666667
"458",2017-02-03,"T1706.CFE",0.0383666666666667
"459",2017-02-06,"T1706.CFE",0.0382666666666667
"460",2017-02-07,"T1706.CFE",0.0379666666666667
"461",2017-02-08,"T1706.CFE",0.0376
"462",2017-02-09,"T1706.CFE",0.0367666666666667
"463",2017-02-10,"T1706.CFE",0.0370666666666667
"464",2017-02-13,"T1706.CFE",0.0365666666666667
"465",2017-02-14,"T1706.CFE",0.0369666666666667
"466",2017-02-15,"T1706.CFE",0.0370666666666667
"467",2017-02-16,"T1706.CFE",0.0364333333333333
"468",2017-02-17,"T1706.CFE",0.0360666666666667
"469",2017-02-20,"T1706.CFE",0.0354666666666667
"470",2017-02-21,"T1706.CFE",0.0360666666666667
"471",2017-02-22,"T1706.CFE",0.0354666666666667
"472",2017-02-23,"T1706.CFE",0.0353666666666667
"473",2017-02-24,"T1706.CFE",0.0352666666666667
"474",2017-02-27,"T1706.CFE",0.0354333333333333
"475",2017-02-28,"T1706.CFE",0.0352666666666667
"476",2017-03-01,"T1706.CFE",0.0359666666666667
"477",2017-03-02,"T1706.CFE",0.0361
"478",2017-03-03,"T1706.CFE",0.0361666666666667
"479",2017-03-06,"T1706.CFE",0.0362666666666667
"480",2017-03-07,"T1706.CFE",0.0360666666666667
"481",2017-03-08,"T1706.CFE",0.0365666666666667
"482",2017-03-09,"T1706.CFE",0.0367666666666667
"483",2017-03-10,"T1706.CFE",0.0366666666666667
"484",2017-03-13,"T1706.CFE",0.0358666666666667
"485",2017-03-14,"T1706.CFE",0.0355666666666667
"486",2017-03-15,"T1706.CFE",0.0354333333333333
"487",2017-03-16,"T1706.CFE",0.0345666666666667
"488",2017-03-17,"T1706.CFE",0.0344666666666667
"489",2017-03-20,"T1706.CFE",0.0344666666666667
"490",2017-03-21,"T1706.CFE",0.0343666666666667
"491",2017-03-22,"T1706.CFE",0.0342666666666667
"492",2017-03-23,"T1706.CFE",0.0341333333333333
"493",2017-03-24,"T1706.CFE",0.0332666666666667
"494",2017-03-27,"T1706.CFE",0.0333
"495",2017-03-28,"T1706.CFE",0.0337666666666667
"496",2017-03-29,"T1706.CFE",0.0336
"497",2017-03-30,"T1706.CFE",0.0339666666666667
"498",2017-03-31,"T1706.CFE",0.0338666666666667
"499",2017-04-05,"T1706.CFE",0.0342666666666667
"500",2017-04-06,"T1706.CFE",0.0340666666666667
"501",2017-04-07,"T1706.CFE",0.0336
"502",2017-04-10,"T1706.CFE",0.0338666666666667
"503",2017-04-11,"T1706.CFE",0.0337666666666667
"504",2017-04-12,"T1706.CFE",0.0339666666666667
"505",2017-04-13,"T1706.CFE",0.0339333333333333
"506",2017-04-14,"T1706.CFE",0.0342
"507",2017-04-17,"T1706.CFE",0.0348333333333333
"508",2017-04-18,"T1706.CFE",0.0347666666666667
"509",2017-04-19,"T1706.CFE",0.0347
"510",2017-04-20,"T1706.CFE",0.0346666666666667
"511",2017-04-21,"T1706.CFE",0.0351666666666667
"512",2017-04-24,"T1706.CFE",0.0357666666666667
"513",2017-04-25,"T1706.CFE",0.0351333333333333
"514",2017-04-26,"T1706.CFE",0.0350666666666667
"515",2017-04-27,"T1706.CFE",0.0347666666666667
"516",2017-04-28,"T1706.CFE",0.0350666666666667
"517",2017-05-02,"T1706.CFE",0.0352666666666667
"518",2017-05-03,"T1706.CFE",0.0354666666666667
"519",2017-05-04,"T1706.CFE",0.0358666666666667
"520",2017-05-05,"T1706.CFE",0.0360333333333333
"521",2017-05-08,"T1706.CFE",0.0363666666666667
"522",2017-05-09,"T1706.CFE",0.0365333333333333
"523",2017-05-10,"T1706.CFE",0.0372666666666667
"524",2017-05-11,"T1709.CFE",0.0372
"525",2017-05-12,"T1709.CFE",0.0374666666666667
"526",2017-05-15,"T1709.CFE",0.0369333333333333
