wind_cd,date_id,ctd_cd,irr,ctd_ib,irr_ib,ctd_sh,irr_sh,ctd_sz,irr_sz
T1512.CFE,2015-08-19 00:00:00,150016.IB,1.9653,150016.IB,1.9653,019311.SH,-1.747,,nan
T1512.CFE,2015-08-20 00:00:00,150005.IB,1.7301,150005.IB,1.7301,019311.SH,-1.6581,,nan
T1512.CFE,2015-08-21 00:00:00,150016.IB,1.8236,150016.IB,1.8236,019311.SH,-1.8036,101505.SZ,-0.8573
T1512.CFE,2015-08-24 00:00:00,150005.IB,1.9543,150005.IB,1.9543,019311.SH,-1.22,,nan
T1512.CFE,2015-08-25 00:00:00,150016.IB,1.6613,150016.IB,1.6613,019311.SH,-1.0779,,nan
T1512.CFE,2015-08-26 00:00:00,150016.IB,1.3852,150016.IB,1.3852,019311.SH,-0.7839,,nan
T1512.CFE,2015-08-27 00:00:00,101505.SZ,2.2283,130011.IB,2.0396,019311.SH,0.2645,101505.SZ,2.2283
T1512.CFE,2015-08-28 00:00:00,010504.SH,2.3602,150005.IB,0.8258,010504.SH,2.3602,101516.SZ,1.1691
T1512.CFE,2015-08-31 00:00:00,019421.SH,2.2488,150005.IB,2.078,019421.SH,2.2488,,nan
T1512.CFE,2015-09-01 00:00:00,140021.IB,1.3806,140021.IB,1.3806,019311.SH,0.8472,,nan
T1512.CFE,2015-09-02 00:00:00,150005.IB,4.4899,150005.IB,4.4899,019516.SH,1.9181,,nan
T1512.CFE,2015-09-07 00:00:00,150005.IB,-0.6686,150005.IB,-0.6686,019311.SH,-1.9798,,nan
T1512.CFE,2015-09-08 00:00:00,150016.IB,1.0173,150016.IB,1.0173,019311.SH,-2.3988,,nan
T1512.CFE,2015-09-09 00:00:00,150005.IB,-0.7083,150005.IB,-0.7083,019421.SH,-1.0864,101311.SZ,-1.6786
T1512.CFE,2015-09-10 00:00:00,150005.IB,0.1965,150005.IB,0.1965,019421.SH,-0.416,,nan
T1512.CFE,2015-09-11 00:00:00,019516.SH,-0.545,150016.IB,-0.5754,019516.SH,-0.545,,nan
T1512.CFE,2015-09-14 00:00:00,019516.SH,-0.2284,150016.IB,-0.5838,019516.SH,-0.2284,,nan
T1512.CFE,2015-09-15 00:00:00,019421.SH,3.0771,140021.IB,-0.0973,019421.SH,3.0771,101505.SZ,9.9704
T1512.CFE,2015-09-16 00:00:00,019505.SH,2.2364,150005.IB,-0.6559,019505.SH,2.2364,101516.SZ,4.9352
T1512.CFE,2015-09-17 00:00:00,019421.SH,1.7012,150016.IB,-1.4899,019421.SH,1.7012,,nan
T1512.CFE,2015-09-18 00:00:00,150005.IB,-1.1469,150005.IB,-1.1469,019311.SH,-3.5406,101311.SZ,-6.4347
T1512.CFE,2015-09-21 00:00:00,150016.IB,-1.1872,150016.IB,-1.1872,019311.SH,-3.2295,101516.SZ,-5.0803
T1512.CFE,2015-09-22 00:00:00,150005.IB,-1.6907,150005.IB,-1.6907,019311.SH,-3.5081,,nan
T1512.CFE,2015-09-23 00:00:00,150016.IB,-1.4958,150016.IB,-1.4958,019516.SH,-1.7131,,nan
T1512.CFE,2015-09-24 00:00:00,150016.IB,-0.8723,150016.IB,-0.8723,019311.SH,-2.9131,,nan
T1512.CFE,2015-09-25 00:00:00,150005.IB,-0.32,150005.IB,-0.32,019311.SH,-2.2893,,nan
T1512.CFE,2015-09-28 00:00:00,019516.SH,4.4434,140021.IB,0.2894,019516.SH,4.4434,,nan
T1512.CFE,2015-09-29 00:00:00,140021.IB,0.9098,140021.IB,0.9098,019311.SH,-1.5311,,nan
T1512.CFE,2015-09-30 00:00:00,019421.SH,4.5632,150005.IB,2.8699,019421.SH,4.5632,,nan
T1512.CFE,2015-10-08 00:00:00,150016.IB,-1.3288,150016.IB,-1.3288,019311.SH,-1.86,,nan
T1512.CFE,2015-10-09 00:00:00,130018.IB,4.4955,130018.IB,4.4955,019311.SH,1.0162,,nan
T1512.CFE,2015-10-12 00:00:00,140021.IB,2.428,140021.IB,2.428,019311.SH,1.215,,nan
T1512.CFE,2015-10-13 00:00:00,010504.SH,7.5005,140021.IB,3.4259,010504.SH,7.5005,,nan
T1512.CFE,2015-10-14 00:00:00,130018.IB,3.1198,130018.IB,3.1198,019311.SH,0.983,101505.SZ,21.0611
T1512.CFE,2015-10-15 00:00:00,019311.SH,-0.0863,140021.IB,-1.3295,019311.SH,-0.0863,101311.SZ,0.3869
T1512.CFE,2015-10-16 00:00:00,150005.IB,-1.361,150005.IB,-1.361,019311.SH,-1.9866,101311.SZ,-7.8559
T1512.CFE,2015-10-19 00:00:00,019516.SH,-1.1504,150005.IB,-1.4772,019516.SH,-1.1504,,nan
T1512.CFE,2015-10-20 00:00:00,120015.IB,5.2955,120015.IB,5.2955,019311.SH,1.8325,,nan
T1512.CFE,2015-10-21 00:00:00,019311.SH,0.9797,150005.IB,-0.1046,019311.SH,0.9797,,nan
T1512.CFE,2015-10-22 00:00:00,019311.SH,2.0395,130018.IB,1.7137,019311.SH,2.0395,101311.SZ,0.8399
T1512.CFE,2015-10-23 00:00:00,019311.SH,1.6149,150005.IB,0.9017,019311.SH,1.6149,101311.SZ,1.1196
T1512.CFE,2015-10-26 00:00:00,140005.IB,5.0023,140005.IB,5.0023,019516.SH,4.3167,101311.SZ,1.4843
T1512.CFE,2015-10-27 00:00:00,140021.IB,5.1497,140021.IB,5.1497,019311.SH,1.9701,,nan
T1512.CFE,2015-10-28 00:00:00,130018.IB,-0.0366,130018.IB,-0.0366,019311.SH,-1.0951,,nan
T1512.CFE,2015-10-29 00:00:00,140021.IB,-0.3696,140021.IB,-0.3696,019311.SH,-4.2375,101311.SZ,-1.9986
T1512.CFE,2015-10-30 00:00:00,140021.IB,-0.3015,140021.IB,-0.3015,019311.SH,-3.6231,101505.SZ,10.7392
T1512.CFE,2015-11-02 00:00:00,140021.IB,-1.466,140021.IB,-1.466,019311.SH,-4.768,,nan
T1512.CFE,2015-11-03 00:00:00,150005.IB,-0.5449,150005.IB,-0.5449,019311.SH,-5.9031,,nan
T1512.CFE,2015-11-04 00:00:00,140021.IB,0.5057,140021.IB,0.5057,019311.SH,-5.9138,,nan
T1512.CFE,2015-11-05 00:00:00,140021.IB,0.8269,140021.IB,0.8269,019311.SH,-3.0268,,nan
T1512.CFE,2015-11-06 00:00:00,150016.IB,-1.9679,150016.IB,-1.9679,019311.SH,-5.811,,nan
T1512.CFE,2015-11-09 00:00:00,150005.IB,0.5255,150005.IB,0.5255,019311.SH,-5.5909,,nan
T1512.CFE,2015-11-10 00:00:00,130018.IB,-0.0197,130018.IB,-0.0197,019311.SH,-6.0853,,nan
T1512.CFE,2015-11-11 00:00:00,150016.IB,4.1584,150016.IB,4.1584,019311.SH,-3.8332,,nan
T1512.CFE,2015-11-12 00:00:00,150005.IB,3.6078,150005.IB,3.6078,019311.SH,-3.7806,,nan
T1512.CFE,2015-11-13 00:00:00,140021.IB,-2.5773,140021.IB,-2.5773,019311.SH,-6.953,,nan
T1512.CFE,2015-11-16 00:00:00,150023.IB,37.0766,150023.IB,37.0766,019311.SH,-4.7025,,nan
T1512.CFE,2015-11-17 00:00:00,130018.IB,0.9883,130018.IB,0.9883,019311.SH,-3.1873,,nan
T1512.CFE,2015-11-18 00:00:00,140021.IB,0.5826,140021.IB,0.5826,019311.SH,-6.6446,,nan
T1512.CFE,2015-11-19 00:00:00,150005.IB,0.2904,150005.IB,0.2904,019421.SH,13.1198,101505.SZ,35.1665
T1512.CFE,2015-11-20 00:00:00,140021.IB,27.8237,140021.IB,27.8237,019311.SH,-1.6746,,nan
T1512.CFE,2015-11-23 00:00:00,150016.IB,27.4757,150016.IB,27.4757,019421.SH,16.5679,,nan
T1512.CFE,2015-11-24 00:00:00,150005.IB,2.9272,150005.IB,2.9272,019514.SH,0.1977,,nan
T1512.CFE,2015-11-25 00:00:00,150023.IB,3.8324,150023.IB,3.8324,019526.SH,1.6362,,nan
T1512.CFE,2015-11-26 00:00:00,150014.IB,32.1746,150014.IB,32.1746,019311.SH,-2.2105,,nan
T1512.CFE,2015-11-27 00:00:00,010504.SH,16.4131,140021.IB,14.3126,010504.SH,16.4131,,nan
T1512.CFE,2015-11-30 00:00:00,140021.IB,5.4012,140021.IB,5.4012,019311.SH,4.2577,,nan
T1512.CFE,2015-12-01 00:00:00,130018.IB,3.7317,130018.IB,3.7317,019311.SH,2.7468,,nan
T1512.CFE,2015-12-02 00:00:00,140021.IB,2.0561,140021.IB,2.0561,019514.SH,-10.1661,101311.SZ,-8.5648
T1512.CFE,2015-12-03 00:00:00,140021.IB,2.608,140021.IB,2.608,019311.SH,-9.7341,,nan
T1512.CFE,2015-12-04 00:00:00,130018.IB,-0.1325,130018.IB,-0.1325,019311.SH,-18.7521,,nan
T1512.CFE,2015-12-07 00:00:00,150005.IB,-3.9939,150005.IB,-3.9939,019311.SH,-24.2445,,nan
T1512.CFE,2015-12-08 00:00:00,140021.IB,4.2936,140021.IB,4.2936,019526.SH,-19.5897,,nan
T1512.CFE,2015-12-09 00:00:00,140021.IB,6.013,140021.IB,6.013,010504.SH,4.7388,,nan
T1512.CFE,2015-12-10 00:00:00,019514.SH,-23.6662,140021.IB,-25.5676,019514.SH,-23.6662,,nan
T1512.CFE,2015-12-11 00:00:00,150005.IB,136.3195,150005.IB,136.3195,019505.SH,31.5974,,nan
T1603.CFE,2015-03-20 00:00:00,140029.IB,4.8822,140029.IB,4.8822,010504.SH,6.3997,,nan
T1603.CFE,2015-03-23 00:00:00,140029.IB,4.2826,140029.IB,4.2826,010504.SH,5.7371,,nan
T1603.CFE,2015-03-24 00:00:00,140029.IB,4.8971,140029.IB,4.8971,010504.SH,6.0126,,nan
T1603.CFE,2015-03-25 00:00:00,140029.IB,4.8685,140029.IB,4.8685,019311.SH,4.2093,,nan
T1603.CFE,2015-03-26 00:00:00,140029.IB,4.5899,140029.IB,4.5899,019311.SH,3.9743,,nan
T1603.CFE,2015-03-27 00:00:00,130011.IB,5.8022,130011.IB,5.8022,010504.SH,5.6362,,nan
T1603.CFE,2015-03-30 00:00:00,140029.IB,5.7044,140029.IB,5.7044,010504.SH,5.9614,,nan
T1603.CFE,2015-03-31 00:00:00,140029.IB,5.6481,140029.IB,5.6481,019429.SH,4.9132,,nan
T1603.CFE,2015-04-01 00:00:00,140012.IB,5.5054,140012.IB,5.5054,019429.SH,5.42,,nan
T1603.CFE,2015-04-02 00:00:00,140012.IB,7.2086,140012.IB,7.2086,019429.SH,6.3047,,nan
T1603.CFE,2015-04-03 00:00:00,019429.SH,5.6199,140012.IB,5.4547,019429.SH,5.6199,101311.SZ,6.7262
T1603.CFE,2015-04-07 00:00:00,140012.IB,5.6609,140012.IB,5.6609,010504.SH,5.9371,101311.SZ,6.6853
T1603.CFE,2015-04-08 00:00:00,140029.IB,5.2649,140029.IB,5.2649,010504.SH,5.9224,,nan
T1603.CFE,2015-04-09 00:00:00,140029.IB,5.1324,140029.IB,5.1324,010504.SH,4.8515,,nan
T1603.CFE,2015-04-10 00:00:00,140029.IB,5.1478,140029.IB,5.1478,019429.SH,4.7068,101311.SZ,2.9437
T1603.CFE,2015-04-13 00:00:00,140029.IB,5.3563,140029.IB,5.3563,010504.SH,5.0795,,nan
T1603.CFE,2015-04-14 00:00:00,140012.IB,5.1115,140012.IB,5.1115,010504.SH,5.6022,101311.SZ,4.5398
T1603.CFE,2015-04-15 00:00:00,150005.IB,5.9884,150005.IB,5.9884,019505.SH,5.8402,101311.SZ,5.0624
T1603.CFE,2015-04-16 00:00:00,140029.IB,5.2149,140029.IB,5.2149,019318.SH,6.9998,101311.SZ,5.0919
T1603.CFE,2015-04-17 00:00:00,140029.IB,5.3013,140029.IB,5.3013,019221.SH,3.6629,101311.SZ,5.1052
T1603.CFE,2015-04-20 00:00:00,140012.IB,5.6937,140012.IB,5.6937,010504.SH,6.3678,101311.SZ,4.88
T1603.CFE,2015-04-21 00:00:00,150005.IB,5.0704,150005.IB,5.0704,019318.SH,6.5803,101311.SZ,5.5698
T1603.CFE,2015-04-22 00:00:00,140012.IB,5.8985,140012.IB,5.8985,019429.SH,4.9882,101311.SZ,4.1193
T1603.CFE,2015-04-23 00:00:00,130011.IB,5.3299,130011.IB,5.3299,010504.SH,5.6459,,nan
T1603.CFE,2015-04-24 00:00:00,130011.IB,5.2334,130011.IB,5.2334,010504.SH,5.6622,101311.SZ,3.5606
T1603.CFE,2015-04-27 00:00:00,130011.IB,5.9575,130011.IB,5.9575,010504.SH,6.329,,nan
T1603.CFE,2015-04-28 00:00:00,130011.IB,6.0186,130011.IB,6.0186,010504.SH,6.5188,,nan
T1603.CFE,2015-04-29 00:00:00,130011.IB,5.4445,130011.IB,5.4445,019318.SH,6.6604,101311.SZ,4.1796
T1603.CFE,2015-04-30 00:00:00,130018.IB,5.1,130018.IB,5.1,010504.SH,6.819,101311.SZ,4.7385
T1603.CFE,2015-05-04 00:00:00,019429.SH,4.9801,130011.IB,4.8291,019429.SH,4.9801,101311.SZ,5.3123
T1603.CFE,2015-05-05 00:00:00,150005.IB,5.0346,150005.IB,5.0346,019505.SH,4.5001,101311.SZ,5.502
T1603.CFE,2015-05-06 00:00:00,140012.IB,5.2422,140012.IB,5.2422,010504.SH,6.7324,101311.SZ,4.3809
T1603.CFE,2015-05-07 00:00:00,130018.IB,5.2015,130018.IB,5.2015,010504.SH,6.8713,101311.SZ,3.8985
T1603.CFE,2015-05-08 00:00:00,130011.IB,6.1855,130011.IB,6.1855,010504.SH,6.8784,101311.SZ,4.4114
T1603.CFE,2015-05-11 00:00:00,010504.SH,6.0374,150005.IB,4.602,010504.SH,6.0374,101311.SZ,4.1524
T1603.CFE,2015-05-12 00:00:00,130011.IB,4.8709,130011.IB,4.8709,010504.SH,5.7358,101311.SZ,3.8402
T1603.CFE,2015-05-13 00:00:00,140012.IB,4.9548,140012.IB,4.9548,010504.SH,6.01,101311.SZ,3.304
T1603.CFE,2015-05-14 00:00:00,010504.SH,5.6984,130011.IB,5.4617,010504.SH,5.6984,101311.SZ,4.0355
T1603.CFE,2015-05-15 00:00:00,019429.SH,5.2792,140012.IB,4.8206,019429.SH,5.2792,,nan
T1603.CFE,2015-05-18 00:00:00,130018.IB,4.7422,130018.IB,4.7422,019429.SH,4.5933,,nan
T1603.CFE,2015-05-19 00:00:00,150005.IB,4.7954,150005.IB,4.7954,019318.SH,5.3514,,nan
T1603.CFE,2015-05-20 00:00:00,130011.IB,5.0922,130011.IB,5.0922,010504.SH,5.6449,,nan
T1603.CFE,2015-05-21 00:00:00,140029.IB,4.8198,140029.IB,4.8198,019505.SH,4.6221,101311.SZ,4.8336
T1603.CFE,2015-05-22 00:00:00,140029.IB,4.8509,140029.IB,4.8509,019311.SH,4.0938,101311.SZ,3.9643
T1603.CFE,2015-05-25 00:00:00,140029.IB,4.9088,140029.IB,4.9088,019311.SH,3.9457,101311.SZ,3.8672
T1603.CFE,2015-05-26 00:00:00,130018.IB,4.5047,130018.IB,4.5047,019505.SH,3.68,101311.SZ,3.165
T1603.CFE,2015-05-27 00:00:00,130011.IB,6.4738,130011.IB,6.4738,019311.SH,3.7404,101311.SZ,2.8379
T1603.CFE,2015-05-28 00:00:00,140029.IB,4.3098,140029.IB,4.3098,019311.SH,2.7344,,nan
T1603.CFE,2015-05-29 00:00:00,140029.IB,4.4676,140029.IB,4.4676,019311.SH,2.428,101311.SZ,1.9941
T1603.CFE,2015-06-01 00:00:00,140029.IB,4.2775,140029.IB,4.2775,019311.SH,1.44,101311.SZ,0.9144
T1603.CFE,2015-06-02 00:00:00,150005.IB,3.6307,150005.IB,3.6307,019311.SH,1.8685,,nan
T1603.CFE,2015-06-03 00:00:00,140029.IB,4.3486,140029.IB,4.3486,019311.SH,2.9926,101311.SZ,1.9082
T1603.CFE,2015-06-04 00:00:00,140029.IB,4.31,140029.IB,4.31,019311.SH,3.1261,101311.SZ,1.9159
T1603.CFE,2015-06-05 00:00:00,140029.IB,4.343,140029.IB,4.343,019311.SH,3.3697,101311.SZ,1.6197
T1603.CFE,2015-06-08 00:00:00,019505.SH,4.9096,150005.IB,4.6123,019505.SH,4.9096,,nan
T1603.CFE,2015-06-09 00:00:00,150005.IB,4.3022,150005.IB,4.3022,019311.SH,3.3938,,nan
T1603.CFE,2015-06-10 00:00:00,140029.IB,4.6422,140029.IB,4.6422,019505.SH,4.2912,,nan
T1603.CFE,2015-06-11 00:00:00,150005.IB,4.7812,150005.IB,4.7812,019311.SH,3.4554,101311.SZ,2.1857
T1603.CFE,2015-06-12 00:00:00,140012.IB,3.9611,140012.IB,3.9611,019505.SH,3.6964,,nan
T1603.CFE,2015-06-15 00:00:00,140029.IB,4.0519,140029.IB,4.0519,019429.SH,3.4703,,nan
T1603.CFE,2015-06-16 00:00:00,140029.IB,4.0017,140029.IB,4.0017,019429.SH,3.8779,101311.SZ,0.632
T1603.CFE,2015-06-17 00:00:00,150005.IB,4.4021,150005.IB,4.4021,019311.SH,3.3389,101311.SZ,-0.1276
T1603.CFE,2015-06-18 00:00:00,150005.IB,4.4136,150005.IB,4.4136,019311.SH,4.0672,,nan
T1603.CFE,2015-06-19 00:00:00,140012.IB,4.4178,140012.IB,4.4178,019311.SH,2.9301,,nan
T1603.CFE,2015-06-23 00:00:00,150005.IB,4.1617,150005.IB,4.1617,010504.SH,3.3903,101311.SZ,1.1837
T1603.CFE,2015-06-24 00:00:00,150005.IB,4.0243,150005.IB,4.0243,019311.SH,2.6198,,nan
T1603.CFE,2015-06-25 00:00:00,140029.IB,4.5377,140029.IB,4.5377,019311.SH,3.0033,,nan
T1603.CFE,2015-06-26 00:00:00,140029.IB,4.6343,140029.IB,4.6343,019311.SH,2.9497,,nan
T1603.CFE,2015-06-29 00:00:00,140012.IB,3.7652,140012.IB,3.7652,019311.SH,2.0462,,nan
T1603.CFE,2015-06-30 00:00:00,140029.IB,4.1862,140029.IB,4.1862,019505.SH,0.5191,,nan
T1603.CFE,2015-07-01 00:00:00,140029.IB,4.1179,140029.IB,4.1179,019311.SH,2.3557,,nan
T1603.CFE,2015-07-02 00:00:00,140029.IB,4.1249,140029.IB,4.1249,019311.SH,2.3282,,nan
T1603.CFE,2015-07-03 00:00:00,140029.IB,4.3212,140029.IB,4.3212,019311.SH,3.2039,,nan
T1603.CFE,2015-07-06 00:00:00,150005.IB,5.6433,150005.IB,5.6433,019429.SH,4.6976,,nan
T1603.CFE,2015-07-07 00:00:00,140029.IB,4.4819,140029.IB,4.4819,019311.SH,3.7014,,nan
T1603.CFE,2015-07-08 00:00:00,150005.IB,4.1834,150005.IB,4.1834,019311.SH,4.1475,,nan
T1603.CFE,2015-07-09 00:00:00,019311.SH,4.8639,140029.IB,4.7751,019311.SH,4.8639,101311.SZ,0.8636
T1603.CFE,2015-07-10 00:00:00,150005.IB,4.414,150005.IB,4.414,019311.SH,4.02,,nan
T1603.CFE,2015-07-13 00:00:00,150005.IB,4.8481,150005.IB,4.8481,019311.SH,4.057,,nan
T1603.CFE,2015-07-14 00:00:00,150005.IB,4.6119,150005.IB,4.6119,019311.SH,3.722,,nan
T1603.CFE,2015-07-15 00:00:00,150005.IB,4.7999,150005.IB,4.7999,019429.SH,3.7056,,nan
T1603.CFE,2015-07-16 00:00:00,140029.IB,4.3775,140029.IB,4.3775,019429.SH,4.3085,,nan
T1603.CFE,2015-07-17 00:00:00,019505.SH,4.4034,140029.IB,4.171,019505.SH,4.4034,,nan
T1603.CFE,2015-07-20 00:00:00,140029.IB,4.1757,140029.IB,4.1757,019429.SH,4.0564,,nan
T1603.CFE,2015-07-21 00:00:00,140029.IB,3.9878,140029.IB,3.9878,019311.SH,2.7539,,nan
T1603.CFE,2015-07-22 00:00:00,150016.IB,5.0126,150016.IB,5.0126,019311.SH,2.5105,101311.SZ,1.3043
T1603.CFE,2015-07-23 00:00:00,140029.IB,4.0778,140029.IB,4.0778,019311.SH,2.9844,,nan
T1603.CFE,2015-07-24 00:00:00,090011.IB,4.6196,090011.IB,4.6196,019311.SH,2.8286,101505.SZ,4.523
T1603.CFE,2015-07-27 00:00:00,150016.IB,4.2285,150016.IB,4.2285,019429.SH,3.7909,101505.SZ,6.1453
T1603.CFE,2015-07-28 00:00:00,140029.IB,4.0194,140029.IB,4.0194,019429.SH,3.3476,,nan
T1603.CFE,2015-07-29 00:00:00,019429.SH,4.3244,150016.IB,3.9229,019429.SH,4.3244,,nan
T1603.CFE,2015-07-30 00:00:00,140029.IB,3.8997,140029.IB,3.8997,019429.SH,3.8206,101505.SZ,9.3863
T1603.CFE,2015-07-31 00:00:00,140029.IB,3.9121,140029.IB,3.9121,019311.SH,2.3304,101505.SZ,3.8358
T1603.CFE,2015-08-03 00:00:00,150005.IB,3.7647,150005.IB,3.7647,019429.SH,3.754,101505.SZ,4.8072
T1603.CFE,2015-08-04 00:00:00,019505.SH,4.1669,150016.IB,4.008,019505.SH,4.1669,101311.SZ,-0.0113
T1603.CFE,2015-08-05 00:00:00,150005.IB,3.5879,150005.IB,3.5879,019311.SH,2.1697,,nan
T1603.CFE,2015-08-06 00:00:00,140029.IB,4.0407,140029.IB,4.0407,019505.SH,3.9512,,nan
T1603.CFE,2015-08-07 00:00:00,150005.IB,3.788,150005.IB,3.788,019311.SH,1.9501,,nan
T1603.CFE,2015-08-10 00:00:00,140029.IB,3.7892,140029.IB,3.7892,019505.SH,3.5773,,nan
T1603.CFE,2015-08-11 00:00:00,150016.IB,3.6819,150016.IB,3.6819,019311.SH,1.579,,nan
T1603.CFE,2015-08-12 00:00:00,150016.IB,4.0109,150016.IB,4.0109,019311.SH,1.7622,,nan
T1603.CFE,2015-08-13 00:00:00,150005.IB,3.6897,150005.IB,3.6897,019311.SH,1.6927,,nan
T1603.CFE,2015-08-14 00:00:00,150005.IB,3.5945,150005.IB,3.5945,019311.SH,1.678,,nan
T1603.CFE,2015-08-17 00:00:00,150005.IB,3.3635,150005.IB,3.3635,019311.SH,1.2807,,nan
T1603.CFE,2015-08-18 00:00:00,019505.SH,3.4695,140029.IB,3.4349,019505.SH,3.4695,,nan
T1603.CFE,2015-08-19 00:00:00,150016.IB,3.0827,150016.IB,3.0827,019311.SH,0.9327,,nan
T1603.CFE,2015-08-20 00:00:00,140029.IB,3.2412,140029.IB,3.2412,019311.SH,1.1229,,nan
T1603.CFE,2015-08-21 00:00:00,140029.IB,3.0894,140029.IB,3.0894,019311.SH,0.7304,101505.SZ,1.2627
T1603.CFE,2015-08-24 00:00:00,140029.IB,3.1425,140029.IB,3.1425,019311.SH,1.0165,,nan
T1603.CFE,2015-08-25 00:00:00,140029.IB,2.6958,140029.IB,2.6958,019429.SH,2.5395,,nan
T1603.CFE,2015-08-26 00:00:00,140029.IB,3.0323,140029.IB,3.0323,019429.SH,2.6021,,nan
T1603.CFE,2015-08-27 00:00:00,101505.SZ,2.6892,130011.IB,2.5887,019311.SH,1.6067,101505.SZ,2.6892
T1603.CFE,2015-08-28 00:00:00,010504.SH,2.7744,150005.IB,1.9294,010504.SH,2.7744,101516.SZ,2.1357
T1603.CFE,2015-08-31 00:00:00,140012.IB,2.3597,140012.IB,2.3597,019429.SH,2.2934,,nan
T1603.CFE,2015-09-01 00:00:00,140012.IB,4.0633,140012.IB,4.0633,019311.SH,1.7153,,nan
T1603.CFE,2015-09-02 00:00:00,140029.IB,4.1825,140029.IB,4.1825,019516.SH,2.6527,,nan
T1603.CFE,2015-09-07 00:00:00,140029.IB,1.4127,140029.IB,1.4127,019311.SH,0.5891,,nan
T1603.CFE,2015-09-08 00:00:00,150016.IB,2.1377,150016.IB,2.1377,019429.SH,1.7697,,nan
T1603.CFE,2015-09-09 00:00:00,140012.IB,1.3531,140012.IB,1.3531,019505.SH,0.8766,101311.SZ,0.7873
T1603.CFE,2015-09-10 00:00:00,150005.IB,1.7267,150005.IB,1.7267,019311.SH,0.5999,,nan
T1603.CFE,2015-09-11 00:00:00,019516.SH,1.4891,150016.IB,1.473,019516.SH,1.4891,,nan
T1603.CFE,2015-09-14 00:00:00,019516.SH,1.6218,150016.IB,1.4379,019516.SH,1.6218,,nan
T1603.CFE,2015-09-15 00:00:00,019429.SH,3.5218,140029.IB,1.6997,019429.SH,3.5218,101505.SZ,6.7689
T1603.CFE,2015-09-16 00:00:00,019505.SH,2.8949,150005.IB,1.4401,019505.SH,2.8949,101516.SZ,4.3045
T1603.CFE,2015-09-17 00:00:00,019429.SH,2.9995,140029.IB,2.1314,019429.SH,2.9995,,nan
T1603.CFE,2015-09-18 00:00:00,140029.IB,1.2623,140029.IB,1.2623,019311.SH,0.0151,101311.SZ,-1.424
T1603.CFE,2015-09-21 00:00:00,140029.IB,1.2118,140029.IB,1.2118,019311.SH,0.2176,101516.SZ,-0.7264
T1603.CFE,2015-09-22 00:00:00,019412.SH,1.3531,150005.IB,0.962,019412.SH,1.3531,,nan
T1603.CFE,2015-09-23 00:00:00,150016.IB,0.9883,150016.IB,0.9883,019516.SH,0.8817,,nan
T1603.CFE,2015-09-24 00:00:00,150016.IB,1.2826,150016.IB,1.2826,019311.SH,0.3098,,nan
T1603.CFE,2015-09-25 00:00:00,150005.IB,1.5435,150005.IB,1.5435,019311.SH,0.6108,,nan
T1603.CFE,2015-09-28 00:00:00,019516.SH,3.9157,140029.IB,2.1203,019516.SH,3.9157,,nan
T1603.CFE,2015-09-29 00:00:00,140029.IB,1.7489,140029.IB,1.7489,019311.SH,0.9641,,nan
T1603.CFE,2015-09-30 00:00:00,150005.IB,3.0315,150005.IB,3.0315,019311.SH,0.7529,,nan
T1603.CFE,2015-10-08 00:00:00,150016.IB,1.2568,150016.IB,1.2568,019311.SH,1.0349,,nan
T1603.CFE,2015-10-09 00:00:00,130018.IB,3.644,130018.IB,3.644,019311.SH,2.0933,,nan
T1603.CFE,2015-10-12 00:00:00,140029.IB,2.8422,140029.IB,2.8422,019311.SH,2.3856,,nan
T1603.CFE,2015-10-13 00:00:00,010504.SH,4.8137,130018.IB,2.7596,010504.SH,4.8137,,nan
T1603.CFE,2015-10-14 00:00:00,130018.IB,3.3765,130018.IB,3.3765,019311.SH,2.4519,101505.SZ,10.6728
T1603.CFE,2015-10-15 00:00:00,140029.IB,2.2457,140029.IB,2.2457,019311.SH,1.9461,101311.SZ,2.1381
T1603.CFE,2015-10-16 00:00:00,150005.IB,1.5365,150005.IB,1.5365,019311.SH,1.2922,101311.SZ,-1.0665
T1603.CFE,2015-10-19 00:00:00,019516.SH,1.5651,150005.IB,1.4366,019516.SH,1.5651,,nan
T1603.CFE,2015-10-20 00:00:00,140029.IB,3.6704,140029.IB,3.6704,019311.SH,2.707,,nan
T1603.CFE,2015-10-21 00:00:00,140012.IB,2.9005,140012.IB,2.9005,019311.SH,2.4269,,nan
T1603.CFE,2015-10-22 00:00:00,019311.SH,2.6393,130018.IB,2.5507,019311.SH,2.6393,101311.SZ,2.188
T1603.CFE,2015-10-23 00:00:00,019311.SH,2.7148,150005.IB,2.4414,019311.SH,2.7148,101311.SZ,2.5304
T1603.CFE,2015-10-26 00:00:00,019516.SH,3.537,130018.IB,2.5336,019516.SH,3.537,101311.SZ,2.495
T1603.CFE,2015-10-27 00:00:00,140029.IB,4.1543,140029.IB,4.1543,019311.SH,2.57,,nan
T1603.CFE,2015-10-28 00:00:00,130018.IB,1.8486,130018.IB,1.8486,019311.SH,1.4594,,nan
T1603.CFE,2015-10-29 00:00:00,150023.IB,1.3795,150023.IB,1.3795,019311.SH,0.6229,101311.SZ,1.3935
T1603.CFE,2015-10-30 00:00:00,140029.IB,2.0045,140029.IB,2.0045,019311.SH,0.8131,101505.SZ,5.6783
T1603.CFE,2015-11-02 00:00:00,150016.IB,1.4953,150016.IB,1.4953,019311.SH,0.5968,,nan
